id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
4531,3085,2455,289,12216,Complete,2025-09-21 11:54:26.000000 UTC,2025-09-21 13:37:00.000000 UTC,2025-09-23 14:41:00.000000 UTC,,11.989999771118164
4530,3085,2455,6314,12212,Complete,2025-09-23 14:38:34.000000 UTC,2025-09-21 13:37:00.000000 UTC,2025-09-23 14:41:00.000000 UTC,,17.5
4529,3085,2455,2055,12209,Complete,2025-09-21 15:06:13.000000 UTC,2025-09-21 13:37:00.000000 UTC,2025-09-23 14:41:00.000000 UTC,,79.949996948242173
4528,3085,2455,13590,12206,Complete,2025-09-23 14:08:04.000000 UTC,2025-09-21 13:37:00.000000 UTC,2025-09-23 14:41:00.000000 UTC,,110.0
4531,3085,2455,289,12216,Complete,2025-09-21 11:54:26.000000 UTC,2025-09-21 13:37:00.000000 UTC,2025-09-23 14:41:00.000000 UTC,,11.989999771118164
4530,3085,2455,6314,12212,Complete,2025-09-23 14:38:34.000000 UTC,2025-09-21 13:37:00.000000 UTC,2025-09-23 14:41:00.000000 UTC,,17.5
4529,3085,2455,2055,12209,Complete,2025-09-21 15:06:13.000000 UTC,2025-09-21 13:37:00.000000 UTC,2025-09-23 14:41:00.000000 UTC,,79.949996948242173
4528,3085,2455,13590,12206,Complete,2025-09-23 14:08:04.000000 UTC,2025-09-21 13:37:00.000000 UTC,2025-09-23 14:41:00.000000 UTC,,110.0
6194,4228,3383,15019,16691,Complete,2025-06-20 15:07:17.000000 UTC,2025-06-20 21:46:00.000000 UTC,2025-06-23 05:53:00.000000 UTC,,90.970001220703125
6775,4605,3675,5191,18281,Complete,2025-08-04 11:51:30.000000 UTC,2025-08-05 10:27:00.000000 UTC,2025-08-06 15:46:00.000000 UTC,,42.9900016784668
8859,6042,4856,4563,23996,Complete,2025-10-25 08:16:58.000000 UTC,2025-10-26 05:38:00.000000 UTC,2025-10-26 17:31:00.000000 UTC,,74.9800033569336
8859,6042,4856,4563,23996,Complete,2025-10-25 08:16:58.000000 UTC,2025-10-26 05:38:00.000000 UTC,2025-10-26 17:31:00.000000 UTC,,74.9800033569336
11161,7614,6105,2485,30188,Complete,2024-09-11 22:33:39.000000 UTC,2024-09-13 13:09:00.000000 UTC,2024-09-17 14:02:00.000000 UTC,,59.9900016784668
11289,7705,6177,368,30536,Complete,2024-09-23 10:40:21.000000 UTC,2024-09-23 17:10:00.000000 UTC,2024-09-25 07:00:00.000000 UTC,,10.6899995803833
11290,7705,6177,3087,30538,Complete,2024-09-27 14:00:00.000000 UTC,2024-09-23 17:10:00.000000 UTC,2024-09-25 07:00:00.000000 UTC,,65.0
11289,7705,6177,368,30536,Complete,2024-09-23 10:40:21.000000 UTC,2024-09-23 17:10:00.000000 UTC,2024-09-25 07:00:00.000000 UTC,,10.6899995803833
11290,7705,6177,3087,30538,Complete,2024-09-27 14:00:00.000000 UTC,2024-09-23 17:10:00.000000 UTC,2024-09-25 07:00:00.000000 UTC,,65.0
11289,7705,6177,368,30536,Complete,2024-09-23 10:40:21.000000 UTC,2024-09-23 17:10:00.000000 UTC,2024-09-25 07:00:00.000000 UTC,,10.6899995803833
11290,7705,6177,3087,30538,Complete,2024-09-27 14:00:00.000000 UTC,2024-09-23 17:10:00.000000 UTC,2024-09-25 07:00:00.000000 UTC,,65.0
11291,7706,6177,10291,30541,Complete,2025-10-27 12:36:59.000000 UTC,2025-10-29 09:43:00.000000 UTC,2025-10-30 13:36:00.000000 UTC,,25.0
11291,7706,6177,10291,30541,Complete,2025-10-27 12:36:59.000000 UTC,2025-10-29 09:43:00.000000 UTC,2025-10-30 13:36:00.000000 UTC,,25.0
11291,7706,6177,10291,30541,Complete,2025-10-27 12:36:59.000000 UTC,2025-10-29 09:43:00.000000 UTC,2025-10-30 13:36:00.000000 UTC,,25.0
11593,7914,6335,13177,31318,Complete,2024-09-16 12:30:55.000000 UTC,2024-09-16 19:57:00.000000 UTC,2024-09-20 16:48:00.000000 UTC,,165.53999328613281
11593,7914,6335,13177,31318,Complete,2024-09-16 12:30:55.000000 UTC,2024-09-16 19:57:00.000000 UTC,2024-09-20 16:48:00.000000 UTC,,165.53999328613281
12636,8631,6889,9136,34142,Complete,2024-11-15 10:20:19.000000 UTC,2024-11-16 15:08:00.000000 UTC,2024-11-19 03:12:00.000000 UTC,,9.2700004577636737
12636,8631,6889,9136,34142,Complete,2024-11-15 10:20:19.000000 UTC,2024-11-16 15:08:00.000000 UTC,2024-11-19 03:12:00.000000 UTC,,9.2700004577636737
12636,8631,6889,9136,34142,Complete,2024-11-15 10:20:19.000000 UTC,2024-11-16 15:08:00.000000 UTC,2024-11-19 03:12:00.000000 UTC,,9.2700004577636737
12636,8631,6889,9136,34142,Complete,2024-11-15 10:20:19.000000 UTC,2024-11-16 15:08:00.000000 UTC,2024-11-19 03:12:00.000000 UTC,,9.2700004577636737
12638,8633,6889,14229,34148,Complete,2025-07-04 08:21:13.000000 UTC,2025-07-05 01:18:00.000000 UTC,2025-07-06 23:33:00.000000 UTC,,7.9899997711181632
12638,8633,6889,14229,34148,Complete,2025-07-04 08:21:13.000000 UTC,2025-07-05 01:18:00.000000 UTC,2025-07-06 23:33:00.000000 UTC,,7.9899997711181632
12638,8633,6889,14229,34148,Complete,2025-07-04 08:21:13.000000 UTC,2025-07-05 01:18:00.000000 UTC,2025-07-06 23:33:00.000000 UTC,,7.9899997711181632
12638,8633,6889,14229,34148,Complete,2025-07-04 08:21:13.000000 UTC,2025-07-05 01:18:00.000000 UTC,2025-07-06 23:33:00.000000 UTC,,7.9899997711181632
14022,9596,7642,9787,37876,Complete,2025-08-26 12:41:29.000000 UTC,2025-08-29 13:31:00.000000 UTC,2025-09-02 13:24:00.000000 UTC,,12.989999771118164
14326,9823,7818,12497,38701,Complete,2025-08-12 15:54:50.000000 UTC,2025-08-15 05:23:00.000000 UTC,2025-08-16 17:07:00.000000 UTC,,23.0
15059,10310,8212,13183,40687,Complete,2025-11-01 22:37:19.000000 UTC,2025-11-03 06:08:00.000000 UTC,2025-11-05 15:14:00.000000 UTC,,29.0
15058,10310,8212,13017,40685,Complete,2025-11-01 23:56:51.000000 UTC,2025-11-03 06:08:00.000000 UTC,2025-11-05 15:14:00.000000 UTC,,87.0
15059,10310,8212,13183,40687,Complete,2025-11-01 22:37:19.000000 UTC,2025-11-03 06:08:00.000000 UTC,2025-11-05 15:14:00.000000 UTC,,29.0
15058,10310,8212,13017,40685,Complete,2025-11-01 23:56:51.000000 UTC,2025-11-03 06:08:00.000000 UTC,2025-11-05 15:14:00.000000 UTC,,87.0
16593,11345,9094,545,44868,Complete,2025-07-29 01:27:46.000000 UTC,2025-07-31 13:41:00.000000 UTC,2025-08-01 19:57:00.000000 UTC,,24.989999771118164
16593,11345,9094,545,44868,Complete,2025-07-29 01:27:46.000000 UTC,2025-07-31 13:41:00.000000 UTC,2025-08-01 19:57:00.000000 UTC,,24.989999771118164
16594,11346,9094,5229,44871,Complete,2025-11-24 03:11:18.000000 UTC,2025-11-21 04:33:00.000000 UTC,2025-11-25 18:26:00.000000 UTC,,12.909999847412108
16595,11346,9094,4151,44874,Complete,2025-11-24 03:19:50.000000 UTC,2025-11-21 04:33:00.000000 UTC,2025-11-25 18:26:00.000000 UTC,,34.310001373291016
16594,11346,9094,5229,44871,Complete,2025-11-24 03:11:18.000000 UTC,2025-11-21 04:33:00.000000 UTC,2025-11-25 18:26:00.000000 UTC,,12.909999847412108
16595,11346,9094,4151,44874,Complete,2025-11-24 03:19:50.000000 UTC,2025-11-21 04:33:00.000000 UTC,2025-11-25 18:26:00.000000 UTC,,34.310001373291016
21969,15039,11992,12195,59418,Complete,2025-09-30 06:22:03.000000 UTC,2025-10-02 03:23:00.000000 UTC,2025-10-04 08:41:00.000000 UTC,,68.0
21969,15039,11992,12195,59418,Complete,2025-09-30 06:22:03.000000 UTC,2025-10-02 03:23:00.000000 UTC,2025-10-04 08:41:00.000000 UTC,,68.0
23223,15943,12712,6448,62806,Complete,2024-09-20 01:29:38.000000 UTC,2024-09-18 04:08:00.000000 UTC,2024-09-21 15:18:00.000000 UTC,,30.920000076293945
23224,15943,12712,3240,62809,Complete,2024-09-16 01:17:03.000000 UTC,2024-09-18 04:08:00.000000 UTC,2024-09-21 15:18:00.000000 UTC,,158.0
23963,16427,13095,12536,64810,Complete,2025-07-30 08:11:47.000000 UTC,2025-07-27 13:59:00.000000 UTC,2025-07-30 18:59:00.000000 UTC,,1.75
23962,16427,13095,14479,64806,Complete,2025-07-29 08:08:43.000000 UTC,2025-07-27 13:59:00.000000 UTC,2025-07-30 18:59:00.000000 UTC,,69.949996948242188
23963,16427,13095,12536,64810,Complete,2025-07-30 08:11:47.000000 UTC,2025-07-27 13:59:00.000000 UTC,2025-07-30 18:59:00.000000 UTC,,1.75
23962,16427,13095,14479,64806,Complete,2025-07-29 08:08:43.000000 UTC,2025-07-27 13:59:00.000000 UTC,2025-07-30 18:59:00.000000 UTC,,69.949996948242188
23963,16427,13095,12536,64810,Complete,2025-07-30 08:11:47.000000 UTC,2025-07-27 13:59:00.000000 UTC,2025-07-30 18:59:00.000000 UTC,,1.75
23962,16427,13095,14479,64806,Complete,2025-07-29 08:08:43.000000 UTC,2025-07-27 13:59:00.000000 UTC,2025-07-30 18:59:00.000000 UTC,,69.949996948242188
23963,16427,13095,12536,64810,Complete,2025-07-30 08:11:47.000000 UTC,2025-07-27 13:59:00.000000 UTC,2025-07-30 18:59:00.000000 UTC,,1.75
23962,16427,13095,14479,64806,Complete,2025-07-29 08:08:43.000000 UTC,2025-07-27 13:59:00.000000 UTC,2025-07-30 18:59:00.000000 UTC,,69.949996948242188
23964,16428,13095,2672,64812,Complete,2025-06-17 10:19:37.000000 UTC,2025-06-20 02:17:00.000000 UTC,2025-06-24 10:05:00.000000 UTC,,25.0
23964,16428,13095,2672,64812,Complete,2025-06-17 10:19:37.000000 UTC,2025-06-20 02:17:00.000000 UTC,2025-06-24 10:05:00.000000 UTC,,25.0
23964,16428,13095,2672,64812,Complete,2025-06-17 10:19:37.000000 UTC,2025-06-20 02:17:00.000000 UTC,2025-06-24 10:05:00.000000 UTC,,25.0
23964,16428,13095,2672,64812,Complete,2025-06-17 10:19:37.000000 UTC,2025-06-20 02:17:00.000000 UTC,2025-06-24 10:05:00.000000 UTC,,25.0
24329,16694,13324,233,65793,Complete,2025-05-10 23:42:43.000000 UTC,2025-05-09 15:36:00.000000 UTC,2025-05-12 16:58:00.000000 UTC,,27.950000762939453
24328,16694,13324,12694,65789,Complete,2025-05-09 00:08:30.000000 UTC,2025-05-09 15:36:00.000000 UTC,2025-05-12 16:58:00.000000 UTC,,39.9900016784668
25188,17308,13820,12248,68084,Complete,2025-08-24 22:21:00.000000 UTC,2025-08-27 21:20:00.000000 UTC,2025-08-28 16:08:00.000000 UTC,,17.989999771118164
25188,17308,13820,12248,68084,Complete,2025-08-24 22:21:00.000000 UTC,2025-08-27 21:20:00.000000 UTC,2025-08-28 16:08:00.000000 UTC,,17.989999771118164
25188,17308,13820,12248,68084,Complete,2025-08-24 22:21:00.000000 UTC,2025-08-27 21:20:00.000000 UTC,2025-08-28 16:08:00.000000 UTC,,17.989999771118164
25188,17308,13820,12248,68084,Complete,2025-08-24 22:21:00.000000 UTC,2025-08-27 21:20:00.000000 UTC,2025-08-28 16:08:00.000000 UTC,,17.989999771118164
25450,17479,13949,15630,68781,Complete,2025-11-07 15:31:09.000000 UTC,2025-11-10 13:30:00.000000 UTC,2025-11-11 02:37:00.000000 UTC,,8.6700000762939453
25450,17479,13949,15630,68781,Complete,2025-11-07 15:31:09.000000 UTC,2025-11-10 13:30:00.000000 UTC,2025-11-11 02:37:00.000000 UTC,,8.6700000762939453
25950,17833,14233,2764,70137,Complete,2025-11-11 06:11:28.000000 UTC,2025-11-12 15:44:00.000000 UTC,2025-11-13 15:38:00.000000 UTC,,15.239999771118164
25950,17833,14233,2764,70137,Complete,2025-11-11 06:11:28.000000 UTC,2025-11-12 15:44:00.000000 UTC,2025-11-13 15:38:00.000000 UTC,,15.239999771118164
27760,19071,15224,3303,75012,Complete,2025-09-14 06:44:19.000000 UTC,2025-09-15 15:32:00.000000 UTC,2025-09-15 15:52:00.000000 UTC,,7.9899997711181632
31530,21652,17280,1124,85128,Complete,2025-10-07 14:56:54.000000 UTC,2025-10-09 07:38:00.000000 UTC,2025-10-11 03:31:00.000000 UTC,,37.950000762939446
31529,21652,17280,13133,85124,Complete,2025-10-09 14:42:55.000000 UTC,2025-10-09 07:38:00.000000 UTC,2025-10-11 03:31:00.000000 UTC,,43.0
31528,21652,17280,1298,85122,Complete,2025-10-10 16:45:20.000000 UTC,2025-10-09 07:38:00.000000 UTC,2025-10-11 03:31:00.000000 UTC,,44.0
31531,21652,17280,13906,85130,Complete,2025-10-10 16:35:25.000000 UTC,2025-10-09 07:38:00.000000 UTC,2025-10-11 03:31:00.000000 UTC,,83.180000305175781
31551,21666,17287,2294,85182,Complete,2025-11-22 17:15:46.000000 UTC,2025-11-22 19:57:00.000000 UTC,2025-11-24 08:09:00.000000 UTC,,27.1200008392334
31551,21666,17287,2294,85182,Complete,2025-11-22 17:15:46.000000 UTC,2025-11-22 19:57:00.000000 UTC,2025-11-24 08:09:00.000000 UTC,,27.1200008392334
31551,21666,17287,2294,85182,Complete,2025-11-22 17:15:46.000000 UTC,2025-11-22 19:57:00.000000 UTC,2025-11-24 08:09:00.000000 UTC,,27.1200008392334
31551,21666,17287,2294,85182,Complete,2025-11-22 17:15:46.000000 UTC,2025-11-22 19:57:00.000000 UTC,2025-11-24 08:09:00.000000 UTC,,27.1200008392334
32378,22270,17763,13329,87425,Complete,2025-06-13 10:14:20.000000 UTC,2025-06-16 00:13:00.000000 UTC,2025-06-18 01:29:00.000000 UTC,,15.949999809265137
32378,22270,17763,13329,87425,Complete,2025-06-13 10:14:20.000000 UTC,2025-06-16 00:13:00.000000 UTC,2025-06-18 01:29:00.000000 UTC,,15.949999809265137
33600,23124,18449,13996,90727,Complete,2024-12-13 12:22:11.000000 UTC,2024-12-15 20:23:00.000000 UTC,2024-12-19 12:55:00.000000 UTC,,12.5
33600,23124,18449,13996,90727,Complete,2024-12-13 12:22:11.000000 UTC,2024-12-15 20:23:00.000000 UTC,2024-12-19 12:55:00.000000 UTC,,12.5
33600,23124,18449,13996,90727,Complete,2024-12-13 12:22:11.000000 UTC,2024-12-15 20:23:00.000000 UTC,2024-12-19 12:55:00.000000 UTC,,12.5
33600,23124,18449,13996,90727,Complete,2024-12-13 12:22:11.000000 UTC,2024-12-15 20:23:00.000000 UTC,2024-12-19 12:55:00.000000 UTC,,12.5
35313,24273,19381,9571,95354,Complete,2024-12-19 08:33:10.000000 UTC,2024-12-21 10:24:00.000000 UTC,2024-12-21 18:03:00.000000 UTC,,19.989999771118164
35313,24273,19381,9571,95354,Complete,2024-12-19 08:33:10.000000 UTC,2024-12-21 10:24:00.000000 UTC,2024-12-21 18:03:00.000000 UTC,,19.989999771118164
35313,24273,19381,9571,95354,Complete,2024-12-19 08:33:10.000000 UTC,2024-12-21 10:24:00.000000 UTC,2024-12-21 18:03:00.000000 UTC,,19.989999771118164
35313,24273,19381,9571,95354,Complete,2024-12-19 08:33:10.000000 UTC,2024-12-21 10:24:00.000000 UTC,2024-12-21 18:03:00.000000 UTC,,19.989999771118164
36094,24802,19775,7644,97435,Complete,2025-03-24 07:49:55.000000 UTC,2025-03-21 20:32:00.000000 UTC,2025-03-25 14:28:00.000000 UTC,,12.380000114440918
36093,24802,19775,6963,97432,Complete,2025-03-22 07:36:40.000000 UTC,2025-03-21 20:32:00.000000 UTC,2025-03-25 14:28:00.000000 UTC,,15.670000076293944
40523,27901,22237,9684,109332,Complete,2025-07-11 00:15:49.000000 UTC,2025-07-12 05:45:00.000000 UTC,2025-07-15 11:29:00.000000 UTC,,25.0
40524,27901,22237,7293,109336,Complete,2025-07-13 02:39:25.000000 UTC,2025-07-12 05:45:00.000000 UTC,2025-07-15 11:29:00.000000 UTC,,56.0
40523,27901,22237,9684,109332,Complete,2025-07-11 00:15:49.000000 UTC,2025-07-12 05:45:00.000000 UTC,2025-07-15 11:29:00.000000 UTC,,25.0
40524,27901,22237,7293,109336,Complete,2025-07-13 02:39:25.000000 UTC,2025-07-12 05:45:00.000000 UTC,2025-07-15 11:29:00.000000 UTC,,56.0
40526,27902,22237,7116,109342,Complete,2025-06-18 02:28:30.000000 UTC,2025-06-21 00:07:00.000000 UTC,2025-06-22 20:32:00.000000 UTC,,11.989999771118164
40525,27902,22237,6178,109340,Complete,2025-06-19 01:24:47.000000 UTC,2025-06-21 00:07:00.000000 UTC,2025-06-22 20:32:00.000000 UTC,,22.0
40527,27902,22237,4723,109344,Complete,2025-06-22 02:39:05.000000 UTC,2025-06-21 00:07:00.000000 UTC,2025-06-22 20:32:00.000000 UTC,,44.9900016784668
40526,27902,22237,7116,109342,Complete,2025-06-18 02:28:30.000000 UTC,2025-06-21 00:07:00.000000 UTC,2025-06-22 20:32:00.000000 UTC,,11.989999771118164
40525,27902,22237,6178,109340,Complete,2025-06-19 01:24:47.000000 UTC,2025-06-21 00:07:00.000000 UTC,2025-06-22 20:32:00.000000 UTC,,22.0
40527,27902,22237,4723,109344,Complete,2025-06-22 02:39:05.000000 UTC,2025-06-21 00:07:00.000000 UTC,2025-06-22 20:32:00.000000 UTC,,44.9900016784668
43512,29997,23900,9224,117396,Complete,2025-04-04 00:34:09.000000 UTC,2025-04-06 02:35:00.000000 UTC,2025-04-10 17:12:00.000000 UTC,,26.0
44006,30341,24164,15023,118735,Complete,2024-11-19 23:31:58.000000 UTC,2024-11-17 20:06:00.000000 UTC,2024-11-22 17:03:00.000000 UTC,,16.979999542236328
44007,30341,24164,12040,118737,Complete,2024-11-17 01:12:41.000000 UTC,2024-11-17 20:06:00.000000 UTC,2024-11-22 17:03:00.000000 UTC,,54.0
44384,30597,24376,14775,119763,Complete,2025-06-26 22:35:35.000000 UTC,2025-06-30 01:10:00.000000 UTC,2025-07-02 15:46:00.000000 UTC,,14.979999542236328
44384,30597,24376,14775,119763,Complete,2025-06-26 22:35:35.000000 UTC,2025-06-30 01:10:00.000000 UTC,2025-07-02 15:46:00.000000 UTC,,14.979999542236328
45631,31421,25027,13044,123082,Complete,2025-03-08 22:27:45.000000 UTC,2025-03-09 08:51:00.000000 UTC,2025-03-10 11:07:00.000000 UTC,,50.0
45631,31421,25027,13044,123082,Complete,2025-03-08 22:27:45.000000 UTC,2025-03-09 08:51:00.000000 UTC,2025-03-10 11:07:00.000000 UTC,,50.0
49047,33816,26940,13948,132329,Complete,2025-04-19 22:40:09.000000 UTC,2025-04-22 16:20:00.000000 UTC,2025-04-25 01:39:00.000000 UTC,,8.0
49249,33940,27037,14532,132860,Complete,2025-01-21 05:57:50.000000 UTC,2025-01-22 13:54:00.000000 UTC,2025-01-25 10:37:00.000000 UTC,,93.8199996948242
52327,36069,28749,15727,141156,Complete,2024-07-27 22:30:05.000000 UTC,2024-07-28 23:27:00.000000 UTC,2024-08-02 15:54:00.000000 UTC,,18.0
52327,36069,28749,15727,141156,Complete,2024-07-27 22:30:05.000000 UTC,2024-07-28 23:27:00.000000 UTC,2024-08-02 15:54:00.000000 UTC,,18.0
52583,36258,28911,15262,141864,Complete,2025-10-21 11:11:10.000000 UTC,2025-10-23 13:50:00.000000 UTC,2025-10-25 19:43:00.000000 UTC,,24.989999771118164
54276,37464,29886,3497,146415,Complete,2025-11-06 08:15:41.000000 UTC,2025-11-09 03:01:00.000000 UTC,2025-11-13 18:45:00.000000 UTC,,158.75999450683594
54276,37464,29886,3497,146415,Complete,2025-11-06 08:15:41.000000 UTC,2025-11-09 03:01:00.000000 UTC,2025-11-13 18:45:00.000000 UTC,,158.75999450683594
56365,38930,31074,14616,152074,Complete,2025-06-27 06:09:07.000000 UTC,2025-06-26 02:11:00.000000 UTC,2025-06-29 05:21:00.000000 UTC,,12.979999542236328
56366,38930,31074,1044,152076,Complete,2025-06-25 05:52:32.000000 UTC,2025-06-26 02:11:00.000000 UTC,2025-06-29 05:21:00.000000 UTC,,88.0
56688,39152,31249,10646,152945,Complete,2025-04-01 06:33:09.000000 UTC,2025-03-30 01:23:00.000000 UTC,2025-04-03 20:26:00.000000 UTC,,31.989999771118164
56686,39152,31249,4872,152939,Complete,2025-04-01 05:18:38.000000 UTC,2025-03-30 01:23:00.000000 UTC,2025-04-03 20:26:00.000000 UTC,,39.9900016784668
56687,39152,31249,5274,152941,Complete,2025-03-29 03:12:10.000000 UTC,2025-03-30 01:23:00.000000 UTC,2025-04-03 20:26:00.000000 UTC,,74.970001220703125
56689,39152,31249,7761,152948,Complete,2025-03-30 06:47:44.000000 UTC,2025-03-30 01:23:00.000000 UTC,2025-04-03 20:26:00.000000 UTC,,278.0
56688,39152,31249,10646,152945,Complete,2025-04-01 06:33:09.000000 UTC,2025-03-30 01:23:00.000000 UTC,2025-04-03 20:26:00.000000 UTC,,31.989999771118164
56686,39152,31249,4872,152939,Complete,2025-04-01 05:18:38.000000 UTC,2025-03-30 01:23:00.000000 UTC,2025-04-03 20:26:00.000000 UTC,,39.9900016784668
56687,39152,31249,5274,152941,Complete,2025-03-29 03:12:10.000000 UTC,2025-03-30 01:23:00.000000 UTC,2025-04-03 20:26:00.000000 UTC,,74.970001220703125
56689,39152,31249,7761,152948,Complete,2025-03-30 06:47:44.000000 UTC,2025-03-30 01:23:00.000000 UTC,2025-04-03 20:26:00.000000 UTC,,278.0
56878,39276,31347,6391,153457,Complete,2025-09-09 01:26:29.000000 UTC,2025-09-09 08:21:00.000000 UTC,2025-09-11 10:59:00.000000 UTC,,25.0
57808,39899,31881,4934,155979,Complete,2025-05-16 16:42:11.000000 UTC,2025-05-17 20:18:00.000000 UTC,2025-05-18 12:49:00.000000 UTC,,169.0
57808,39899,31881,4934,155979,Complete,2025-05-16 16:42:11.000000 UTC,2025-05-17 20:18:00.000000 UTC,2025-05-18 12:49:00.000000 UTC,,169.0
57808,39899,31881,4934,155979,Complete,2025-05-16 16:42:11.000000 UTC,2025-05-17 20:18:00.000000 UTC,2025-05-18 12:49:00.000000 UTC,,169.0
57808,39899,31881,4934,155979,Complete,2025-05-16 16:42:11.000000 UTC,2025-05-17 20:18:00.000000 UTC,2025-05-18 12:49:00.000000 UTC,,169.0
58671,40486,32350,557,158332,Complete,2025-05-09 01:04:22.000000 UTC,2025-05-08 08:17:00.000000 UTC,2025-05-09 06:50:00.000000 UTC,,9.380000114440918
58672,40486,32350,5534,158336,Complete,2025-05-11 00:39:48.000000 UTC,2025-05-08 08:17:00.000000 UTC,2025-05-09 06:50:00.000000 UTC,,41.860000610351562
58671,40486,32350,557,158332,Complete,2025-05-09 01:04:22.000000 UTC,2025-05-08 08:17:00.000000 UTC,2025-05-09 06:50:00.000000 UTC,,9.380000114440918
58672,40486,32350,5534,158336,Complete,2025-05-11 00:39:48.000000 UTC,2025-05-08 08:17:00.000000 UTC,2025-05-09 06:50:00.000000 UTC,,41.860000610351562
58671,40486,32350,557,158332,Complete,2025-05-09 01:04:22.000000 UTC,2025-05-08 08:17:00.000000 UTC,2025-05-09 06:50:00.000000 UTC,,9.380000114440918
58672,40486,32350,5534,158336,Complete,2025-05-11 00:39:48.000000 UTC,2025-05-08 08:17:00.000000 UTC,2025-05-09 06:50:00.000000 UTC,,41.860000610351562
58671,40486,32350,557,158332,Complete,2025-05-09 01:04:22.000000 UTC,2025-05-08 08:17:00.000000 UTC,2025-05-09 06:50:00.000000 UTC,,9.380000114440918
58672,40486,32350,5534,158336,Complete,2025-05-11 00:39:48.000000 UTC,2025-05-08 08:17:00.000000 UTC,2025-05-09 06:50:00.000000 UTC,,41.860000610351562
61041,42158,33673,2292,164720,Complete,2024-09-14 17:38:03.000000 UTC,2024-09-17 13:01:00.000000 UTC,2024-09-18 20:19:00.000000 UTC,,19.819999694824215
62060,42843,34200,11699,167448,Complete,2025-10-28 10:48:03.000000 UTC,2025-10-28 12:05:00.000000 UTC,2025-11-01 16:50:00.000000 UTC,,29.0
67056,46261,36922,15908,181050,Complete,2025-06-21 10:20:06.000000 UTC,2025-06-21 15:06:00.000000 UTC,2025-06-24 15:35:00.000000 UTC,,7.9499998092651358
67081,46280,36939,3990,181119,Complete,2025-10-27 23:04:35.000000 UTC,2025-10-30 12:33:00.000000 UTC,2025-10-31 13:28:00.000000 UTC,,9.8100004196167
67080,46280,36939,8193,181117,Complete,2025-10-31 21:57:09.000000 UTC,2025-10-30 12:33:00.000000 UTC,2025-10-31 13:28:00.000000 UTC,,92.5699996948242
67589,46634,37225,5718,182472,Complete,2025-04-25 01:49:07.000000 UTC,2025-04-25 04:05:00.000000 UTC,2025-04-28 04:23:00.000000 UTC,,42.0
67589,46634,37225,5718,182472,Complete,2025-04-25 01:49:07.000000 UTC,2025-04-25 04:05:00.000000 UTC,2025-04-28 04:23:00.000000 UTC,,42.0
67589,46634,37225,5718,182472,Complete,2025-04-25 01:49:07.000000 UTC,2025-04-25 04:05:00.000000 UTC,2025-04-28 04:23:00.000000 UTC,,42.0
67589,46634,37225,5718,182472,Complete,2025-04-25 01:49:07.000000 UTC,2025-04-25 04:05:00.000000 UTC,2025-04-28 04:23:00.000000 UTC,,42.0
72740,50177,39958,5717,196413,Complete,2025-05-21 08:40:35.000000 UTC,2025-05-22 14:29:00.000000 UTC,2025-05-27 04:26:00.000000 UTC,,8.1899995803833
72856,50246,40020,8900,196718,Complete,2025-08-23 12:06:29.000000 UTC,2025-08-26 10:46:00.000000 UTC,2025-08-27 01:57:00.000000 UTC,,16.5
72856,50246,40020,8900,196718,Complete,2025-08-23 12:06:29.000000 UTC,2025-08-26 10:46:00.000000 UTC,2025-08-27 01:57:00.000000 UTC,,16.5
72965,50326,40090,14797,197004,Complete,2025-11-03 06:01:09.000000 UTC,2025-11-03 11:12:00.000000 UTC,2025-11-07 10:14:00.000000 UTC,,19.979999542236328
73343,50589,40310,1473,198023,Complete,2025-05-23 13:31:02.000000 UTC,2025-05-25 15:13:00.000000 UTC,2025-05-27 00:15:00.000000 UTC,,103.0
73343,50589,40310,1473,198023,Complete,2025-05-23 13:31:02.000000 UTC,2025-05-25 15:13:00.000000 UTC,2025-05-27 00:15:00.000000 UTC,,103.0
73343,50589,40310,1473,198023,Complete,2025-05-23 13:31:02.000000 UTC,2025-05-25 15:13:00.000000 UTC,2025-05-27 00:15:00.000000 UTC,,103.0
73343,50589,40310,1473,198023,Complete,2025-05-23 13:31:02.000000 UTC,2025-05-25 15:13:00.000000 UTC,2025-05-27 00:15:00.000000 UTC,,103.0
75779,52312,41679,4753,204604,Complete,2025-08-29 08:27:53.000000 UTC,2025-08-30 00:07:00.000000 UTC,2025-09-01 16:13:00.000000 UTC,,74.5
75990,52470,41802,10624,205172,Complete,2025-04-24 03:47:16.000000 UTC,2025-04-25 13:43:00.000000 UTC,2025-04-28 19:04:00.000000 UTC,,39.0
77438,53477,42601,13095,209092,Complete,2025-04-04 10:39:06.000000 UTC,2025-04-04 17:51:00.000000 UTC,2025-04-06 13:22:00.000000 UTC,,29.989999771118164
77438,53477,42601,13095,209092,Complete,2025-04-04 10:39:06.000000 UTC,2025-04-04 17:51:00.000000 UTC,2025-04-06 13:22:00.000000 UTC,,29.989999771118164
77828,53730,42809,10344,210112,Complete,2025-03-03 07:43:09.000000 UTC,2025-03-03 09:54:00.000000 UTC,2025-03-04 10:02:00.000000 UTC,,11.989999771118164
77829,53730,42809,11108,210114,Complete,2025-03-05 05:17:08.000000 UTC,2025-03-03 09:54:00.000000 UTC,2025-03-04 10:02:00.000000 UTC,,25.989999771118164
