id,cost,category,name,brand,retail_price,department,sku,distribution_center_id
13074,40.416000176221125,Swim,Seafolly Women's Goddess Fixed Molded Halter,Seafolly,96.0,Women,93E37ED292096AE7D6F59C5D5D854DD9,4
13074,40.416000176221125,Swim,Seafolly Women's Goddess Fixed Molded Halter,Seafolly,96.0,Women,93E37ED292096AE7D6F59C5D5D854DD9,4
12899,25.260000110138208,Swim,Sunsets Women's Seamless High Waist,Sunsets,60.0,Women,A67210A0DE5D667351146650318C2A2E,2
12899,25.260000110138208,Swim,Sunsets Women's Seamless High Waist,Sunsets,60.0,Women,A67210A0DE5D667351146650318C2A2E,2
13600,8.7495201686131949,Accessories,Isotoner Women's Smartouch Tech Stretch Gloves,Isotoner,24.440000534057617,Women,E8ED252AD439861C556D1031B6D8D51F,1
7918,6.2277598683142656,Blazers & Jackets,Allegra K Textured Womenwear Long Sleeve Waist Length Slim Fit Blazer Dark Orange XS,Allegra K,18.479999542236328,Women,BC3744CB38C6CF6B17E8814A9C2688A3,9
5241,15.394499842833728,Pants & Capris,Lucky Brand Cargo Pants,Lucky Brand,27.989999771118164,Women,D14FE370BDF1664C34B258D65F8D3507,5
7918,6.2277598683142656,Blazers & Jackets,Allegra K Textured Womenwear Long Sleeve Waist Length Slim Fit Blazer Dark Orange XS,Allegra K,18.479999542236328,Women,BC3744CB38C6CF6B17E8814A9C2688A3,9
5241,15.394499842833728,Pants & Capris,Lucky Brand Cargo Pants,Lucky Brand,27.989999771118164,Women,D14FE370BDF1664C34B258D65F8D3507,5
7918,6.2277598683142656,Blazers & Jackets,Allegra K Textured Womenwear Long Sleeve Waist Length Slim Fit Blazer Dark Orange XS,Allegra K,18.479999542236328,Women,BC3744CB38C6CF6B17E8814A9C2688A3,9
5241,15.394499842833728,Pants & Capris,Lucky Brand Cargo Pants,Lucky Brand,27.989999771118164,Women,D14FE370BDF1664C34B258D65F8D3507,5
7918,6.2277598683142656,Blazers & Jackets,Allegra K Textured Womenwear Long Sleeve Waist Length Slim Fit Blazer Dark Orange XS,Allegra K,18.479999542236328,Women,BC3744CB38C6CF6B17E8814A9C2688A3,9
5241,15.394499842833728,Pants & Capris,Lucky Brand Cargo Pants,Lucky Brand,27.989999771118164,Women,D14FE370BDF1664C34B258D65F8D3507,5
10837,4.6852000749439,Intimates,HANES WoMen's 100% Cotton Fashion Hipster - 4 Pairs - SK41F2,Hanes,8.84000015258789,Women,AB41F0C4BA80D7C019B0CD88058283C6,3
12187,143.38079382998944,Intimates,Fleur Of England Berry Kiss Silk Babydoll FT751,Fleur Of England,265.51998901367188,Women,C5374ADDD1A3D024C3A026199CB8FEAF,1
7478,36.085989359265405,Blazers & Jackets,Sutton Studio Velvet Jacket,Sutton Studio,89.989997863769531,Women,239F914F30EA3C948FCE2EA07A9EFB33,3
7478,36.085989359265405,Blazers & Jackets,Sutton Studio Velvet Jacket,Sutton Studio,89.989997863769531,Women,239F914F30EA3C948FCE2EA07A9EFB33,3
11563,11.234379888347238,Intimates,Underworks Woven Cotton Culotte Slips Pettipants,Underworks,19.989999771118164,Women,A522FBD52FF0D8E2C9FAF085E7EC0966,5
144,13.777020262546856,Tops & Tees,Bella Ladies Irene Long-Sleeve Thermal T-Shirt. B8500,Bella,24.690000534057617,Women,0A09C8844BA8F0936C20BD791130D6B6,4
171,4.7089999881573021,Tops & Tees,Long Ribbed Rib Tank Top Cotton Stretch Quality Tunic Basic,Hollywood Star Fashion,8.5,Women,A4A042CF4FD6BFB47701CBC8A1653ADA,3
7851,5.3647098652198526,Blazers & Jackets,Allegra K Ladies Shawl Collar 3/4 Sleeve Self Tie Strap Blazer Black S,Allegra K,14.229999542236328,Women,47951A40EFC0D2F7DA8FF1ECBFDE80F4,9
171,4.7089999881573021,Tops & Tees,Long Ribbed Rib Tank Top Cotton Stretch Quality Tunic Basic,Hollywood Star Fashion,8.5,Women,A4A042CF4FD6BFB47701CBC8A1653ADA,3
7851,5.3647098652198526,Blazers & Jackets,Allegra K Ladies Shawl Collar 3/4 Sleeve Self Tie Strap Blazer Black S,Allegra K,14.229999542236328,Women,47951A40EFC0D2F7DA8FF1ECBFDE80F4,9
14923,51.920000158250325,Maternity,Ripe Maternity Women's Odessa Empire Dress,Ripe Maternity,118.0,Women,710BA4B1EF9012BFF1EB921D2275E042,3
2662,18.8100000761915,Active,Danskin Women's Velourable Jacket,Danskin,45.0,Women,98B418276D571E623651FC1D471C7811,2
5547,17.058640911661684,Pants & Capris,Jantzen Velour Wide Leg Pant,Jantzen,33.580001831054688,Women,80F2F15983422987EA30D77BB531BE86,4
5547,17.058640911661684,Pants & Capris,Jantzen Velour Wide Leg Pant,Jantzen,33.580001831054688,Women,80F2F15983422987EA30D77BB531BE86,4
7873,22.22000015899539,Blazers & Jackets,A. Byer Snake Print Jacket BLACK Md,A. Byer,55.0,Women,44E215CFFF0D2A4A66E595D3923CB843,1
3135,228.68999968282881,Dresses,HALSTON HERITAGE Women's Sleeveless V-Neck Faille Dress,Halston Heritage,495.0,Women,8B8388180314A337C9AA3C5AA8E2F37A,1
8961,4.3319999724626541,Socks & Hosiery,Gold Toe Women's 3-Pack Softwear Crew Sock,Gold Toe,12.0,Women,9523147E5A6707BAF674941812EE5C94,7
14632,25.839750193990767,Maternity,Hot Milk Women's Nightfall Chemise,HOTmilk,65.75,Women,5E83596334400305514565EE16B9106D,3
9222,3.6416998969793326,Socks & Hosiery,Marshmallow Soft Women's Microfiber Fuzzy Footie Spa Slipper Socks with Non-skid Grips in Ecru,Crescent,9.9499998092651367,Women,497D0B20F66CEBDEDC7935E3FFD46EFA,4
9222,3.6416998969793326,Socks & Hosiery,Marshmallow Soft Women's Microfiber Fuzzy Footie Spa Slipper Socks with Non-skid Grips in Ecru,Crescent,9.9499998092651367,Women,497D0B20F66CEBDEDC7935E3FFD46EFA,4
7561,66.364000372588634,Blazers & Jackets,Karen Kane Women's Drape Neck Jacket,Karen Kane,188.0,Women,17256F049F1E3FEDE17C7A313F7657F4,4
5213,434.074997799471,Pants & Capris,Catherine Malandrino Women's Skinny Stretch Leather Pant,Catherine Malandrino,895.0,Women,7D3010C11D08CF990B7614D2C2CA9098,1
5213,434.074997799471,Pants & Capris,Catherine Malandrino Women's Skinny Stretch Leather Pant,Catherine Malandrino,895.0,Women,7D3010C11D08CF990B7614D2C2CA9098,1
5213,434.074997799471,Pants & Capris,Catherine Malandrino Women's Skinny Stretch Leather Pant,Catherine Malandrino,895.0,Women,7D3010C11D08CF990B7614D2C2CA9098,1
5213,434.074997799471,Pants & Capris,Catherine Malandrino Women's Skinny Stretch Leather Pant,Catherine Malandrino,895.0,Women,7D3010C11D08CF990B7614D2C2CA9098,1
9087,3.5199999809265137,Socks & Hosiery,AJs Retro Over The Knee Tube Socks,AJs,10.0,Women,A2B15837EDAC15DF90721968986F7F8E,2
3006,19.740000106394287,Active,Champion Women's Shape Knee Tight,Champion,42.0,Women,5F268DFB0FBEF44DE0F668A022707B86,2
12506,17.455800466731937,Intimates,Cotton Knit Open Cups Bralette & Open Crotch Lace Trim Thong Set,Vx Intimate Inc,30.950000762939453,Women,30637CE29549AC951061FD211D43C3B0,8
931,87.009999874862842,Sweaters,Sofie Women's 100% Cashmere Cowl-Neck Cashmere Poncho Sweater,Sofie,192.5,Women,9F53D83EC0691550F7D2507D57F4F5A2,2
931,87.009999874862842,Sweaters,Sofie Women's 100% Cashmere Cowl-Neck Cashmere Poncho Sweater,Sofie,192.5,Women,9F53D83EC0691550F7D2507D57F4F5A2,2
931,87.009999874862842,Sweaters,Sofie Women's 100% Cashmere Cowl-Neck Cashmere Poncho Sweater,Sofie,192.5,Women,9F53D83EC0691550F7D2507D57F4F5A2,2
9321,5.8325098612287647,Socks & Hosiery,SHEEC - SoleHugger AIR - Cotton No-Show Socks + Cushion *Non-Slip* (Available in 2 Colors),Sheec,12.989999771118164,Women,7B780BE82755701CCC69C82A3E656375,4
11011,45.187999902293086,Intimates,Le Mystere Women's Soiree Short Line Bustier Bra,Le Mystere,79.0,Women,35569D4C2D840BB30F2EE92838B6F177,8
4679,17.801999961957335,Jeans,LOVEsick Crystal Wash Super Skinny Jeggings,Hot Topic,34.5,Women,97788494D0CB9C4AD37AF9A76290B361,10
11726,25.528999986127015,Intimates,Arc'teryx Women's Phase SL Camisole,Arc'teryx,49.0,Women,3A6C2C9231DF58107434B942FA600B22,3
4679,17.801999961957335,Jeans,LOVEsick Crystal Wash Super Skinny Jeggings,Hot Topic,34.5,Women,97788494D0CB9C4AD37AF9A76290B361,10
11726,25.528999986127015,Intimates,Arc'teryx Women's Phase SL Camisole,Arc'teryx,49.0,Women,3A6C2C9231DF58107434B942FA600B22,3
471,12.345629845230729,Tops & Tees,Woman Within Plus Size Top Perfect cotton polo tunic with long sleeves,Woman Within,22.989999771118164,Women,8E6B42F1644ECB1327DC03AB345E618B,5
1650,22.57200001180172,Fashion Hoodies & Sweatshirts,Volcom Juniors Moclov Striped Zip Hoodie,Volcom,49.5,Women,973A5F0CCBC4EE3524CCF035D35B284B,4
471,12.345629845230729,Tops & Tees,Woman Within Plus Size Top Perfect cotton polo tunic with long sleeves,Woman Within,22.989999771118164,Women,8E6B42F1644ECB1327DC03AB345E618B,5
1650,22.57200001180172,Fashion Hoodies & Sweatshirts,Volcom Juniors Moclov Striped Zip Hoodie,Volcom,49.5,Women,973A5F0CCBC4EE3524CCF035D35B284B,4
9852,36.223999977111816,Sleep & Lounge,PJ Harlow Jolie Satin Pant,PJ Harlow,64.0,Women,C8BE3BE0FC661008FFA807E59F723B68,5
9852,36.223999977111816,Sleep & Lounge,PJ Harlow Jolie Satin Pant,PJ Harlow,64.0,Women,C8BE3BE0FC661008FFA807E59F723B68,5
9852,36.223999977111816,Sleep & Lounge,PJ Harlow Jolie Satin Pant,PJ Harlow,64.0,Women,C8BE3BE0FC661008FFA807E59F723B68,5
4371,19.893000815145669,Jeans,Lee Women's Comfort Waist Marian Bootcut Jean,Lee,34.900001525878906,Women,1377E22FD81057B3E65AEFD5FC634B64,5
2732,14.105000030249355,Active,ExOfficio BugsAway Chas'r Short-Sleeve Tee,ExOfficio,35.0,Women,361440528766BBAAAA1901845CF4152B,2
4371,19.893000815145669,Jeans,Lee Women's Comfort Waist Marian Bootcut Jean,Lee,34.900001525878906,Women,1377E22FD81057B3E65AEFD5FC634B64,5
2732,14.105000030249355,Active,ExOfficio BugsAway Chas'r Short-Sleeve Tee,ExOfficio,35.0,Women,361440528766BBAAAA1901845CF4152B,2
4371,19.893000815145669,Jeans,Lee Women's Comfort Waist Marian Bootcut Jean,Lee,34.900001525878906,Women,1377E22FD81057B3E65AEFD5FC634B64,5
2732,14.105000030249355,Active,ExOfficio BugsAway Chas'r Short-Sleeve Tee,ExOfficio,35.0,Women,361440528766BBAAAA1901845CF4152B,2
570,10.285350417906043,Tops & Tees,2B Abby Nailhead Stripe Tank,2b by bebe,17.950000762939453,Women,A86C450B76FB8C371AFEAD6410D55534,5
12296,11.333950397453457,Intimates,2Pc Lycra Skimpy Bikini Set,Roma Costume,20.950000762939453,Women,0498B76A320AEE7C36942926866CFC94,5
9155,9.2749999836087209,Socks & Hosiery,Soft Toe Socks with Assorted Furry Animal Designs Size 9-11 Pack of 6,Casual Socks,25.0,Women,C3C617A9B80B3AE1EBD868B0017CC349,2
12296,11.333950397453457,Intimates,2Pc Lycra Skimpy Bikini Set,Roma Costume,20.950000762939453,Women,0498B76A320AEE7C36942926866CFC94,5
9155,9.2749999836087209,Socks & Hosiery,Soft Toe Socks with Assorted Furry Animal Designs Size 9-11 Pack of 6,Casual Socks,25.0,Women,C3C617A9B80B3AE1EBD868B0017CC349,2
3835,13.252089898075759,Dresses,Womens Glamorous Long Sleeve Full Length Modern Red Print Dress,Argenti,26.989999771118164,Women,1C66F4627F1B9679F8DB47D1287D7E98,7
5713,7.7939998820275056,Leggings,Style Womens Full Leopard Leggings,STYLE,12.989999771118164,Women,5E7D00134BA3A8B3E37EDF5038BC51FC,6
7980,30.629689087686529,Blazers & Jackets,Sutton Studio Asymmetrical Close Jacket,Sutton Studio,88.2699966430664,Women,F2501C71A070A8BB42E898A80BAEE401,3
14526,15.740999833099544,Maternity,Motherhood Maternity: Plus Size Secret Fit Belly(r) Boot Cut Maternity Jeans,Motherhood Maternity,34.979999542236328,Women,18FB150BB65A5825C83969A59F3FEBC1,3
11934,55.859999846667051,Intimates,Cosabella Women's Never Say Never Babydoll,Cosabella,98.0,Women,A1AA0C486FB1A7DDD47003884E1FC67F,10
10658,32.247999992221594,Intimates,Wacoal Women's Plus-Size Alluring Full Figure Underwire,Wacoal,58.0,Women,6811F9B2BF86BF64E3F320973119B959,8
10658,32.247999992221594,Intimates,Wacoal Women's Plus-Size Alluring Full Figure Underwire,Wacoal,58.0,Women,6811F9B2BF86BF64E3F320973119B959,8
10658,32.247999992221594,Intimates,Wacoal Women's Plus-Size Alluring Full Figure Underwire,Wacoal,58.0,Women,6811F9B2BF86BF64E3F320973119B959,8
10658,32.247999992221594,Intimates,Wacoal Women's Plus-Size Alluring Full Figure Underwire,Wacoal,58.0,Women,6811F9B2BF86BF64E3F320973119B959,8
5480,36.819719473105131,Pants & Capris,Diesel Women's Grupee-C Pant,Diesel,69.209999084472656,Women,C6E81542B125C36346D9167691B8BD09,10
8550,42.5699999704957,Outerwear & Coats,Merrell Women's Delilah Long Fleece Sweater Jacket,Merrell,99.0,Women,E992111E4AB9985366E806733383BD8C,8
5480,36.819719473105131,Pants & Capris,Diesel Women's Grupee-C Pant,Diesel,69.209999084472656,Women,C6E81542B125C36346D9167691B8BD09,10
8550,42.5699999704957,Outerwear & Coats,Merrell Women's Delilah Long Fleece Sweater Jacket,Merrell,99.0,Women,E992111E4AB9985366E806733383BD8C,8
1991,16.326650951179118,Fashion Hoodies & Sweatshirts,District Threads DT290 - Juniors Core Fleece Full-Zip Hoodie,District Threads,32.330001831054688,Women,96055F5B06BF9381AC43879351642CF5,8
1991,16.326650951179118,Fashion Hoodies & Sweatshirts,District Threads DT290 - Juniors Core Fleece Full-Zip Hoodie,District Threads,32.330001831054688,Women,96055F5B06BF9381AC43879351642CF5,8
7149,11.580379908564389,Skirts,Reversible 3/4 silk sari wrap skirt by Jedzebel DN20,Jedzebel,31.989999771118164,Women,16F852A6D01B6065C8FF5CC11CAAE9C6,8
1702,22.140000024810437,Fashion Hoodies & Sweatshirts,Volcom Juniors Clean Stripe Hooded Pullover,Volcom,45.0,Women,B9F94C77652C9A76FC8A442748CD54BD,4
8768,29.022569718279243,Outerwear & Coats,Port Authority Ladies Textured Hooded SoftShell Jacket. L706,Port Authority,63.229999542236328,Women,03793EF7D06FFD63D34ADE9D091F1CED,6
7149,11.580379908564389,Skirts,Reversible 3/4 silk sari wrap skirt by Jedzebel DN20,Jedzebel,31.989999771118164,Women,16F852A6D01B6065C8FF5CC11CAAE9C6,8
1702,22.140000024810437,Fashion Hoodies & Sweatshirts,Volcom Juniors Clean Stripe Hooded Pullover,Volcom,45.0,Women,B9F94C77652C9A76FC8A442748CD54BD,4
8768,29.022569718279243,Outerwear & Coats,Port Authority Ladies Textured Hooded SoftShell Jacket. L706,Port Authority,63.229999542236328,Women,03793EF7D06FFD63D34ADE9D091F1CED,6
10338,18.299770846815328,Intimates,Playtex Women's 18 Hour Original Comfort Strap Bra #4693,Playtex,34.9900016784668,Women,A2CDD86A458242D42A17C2BF4FEFF069,5
10338,18.299770846815328,Intimates,Playtex Women's 18 Hour Original Comfort Strap Bra #4693,Playtex,34.9900016784668,Women,A2CDD86A458242D42A17C2BF4FEFF069,5
2166,29.755998796015973,Fashion Hoodies & Sweatshirts,Tri-Mountain Womens 100% polyester mesh fleece hooded jacket.,Tri-Mountain,69.199996948242188,Women,32E05616C8ED659463F9AF00B142DD6F,1
2166,29.755998796015973,Fashion Hoodies & Sweatshirts,Tri-Mountain Womens 100% polyester mesh fleece hooded jacket.,Tri-Mountain,69.199996948242188,Women,32E05616C8ED659463F9AF00B142DD6F,1
2368,24.79923084672399,Fashion Hoodies & Sweatshirts,Rip Curl Juniors Sunshine State Zip Up Hoodie,Rip Curl,51.9900016784668,Women,466ACCBAC9A66B805BA50E42AD715740,1
6766,4.827239944959282,Shorts,Allegra K Ladies Button Decor Front Pockets Dots Printed Textured Shirts Black XS,Allegra K,10.119999885559082,Women,1819FB9034F796275E6F64950A134E2A,9
2588,5.3520000278949738,Active,Hue Women's Air Sport 3 Pair Pack Mini Crew Socks,HUE,12.0,Women,FB89FD138B104DCF8E2077AD2A23954D,2
2588,5.3520000278949738,Active,Hue Women's Air Sport 3 Pair Pack Mini Crew Socks,HUE,12.0,Women,FB89FD138B104DCF8E2077AD2A23954D,2
2588,5.3520000278949738,Active,Hue Women's Air Sport 3 Pair Pack Mini Crew Socks,HUE,12.0,Women,FB89FD138B104DCF8E2077AD2A23954D,2
289,6.498579869156778,Tops & Tees,Woman Within Plus Size Top in soft knit the Perfect cotton V-neck tee,Woman Within,11.989999771118164,Women,839AB46820B524AFDA05122893C2FE8E,5
6314,9.4675000198185444,Shorts,Wallflower 5 Pocket Denim Short Shorts with Studed Leopard Printed Peek-a-Boo Pocket Liners,Wallflower,17.5,Women,EC20019911A77AD39D023710BE68AAA1,1
2055,40.2148485042803,Fashion Hoodies & Sweatshirts,Billabong Crush Full-Zip Hoodie - Women's,Billabong,79.949996948242173,Women,9AFEFC52942CB83C7C1F14B2139B09BA,9
13590,44.22000028192997,Swim,Tori Praver Poppy Bikini Top Plum,Tori Praver,110.0,Women,1D075E2FDBC8E2E66A47B39A0652CE31,4
289,6.498579869156778,Tops & Tees,Woman Within Plus Size Top in soft knit the Perfect cotton V-neck tee,Woman Within,11.989999771118164,Women,839AB46820B524AFDA05122893C2FE8E,5
6314,9.4675000198185444,Shorts,Wallflower 5 Pocket Denim Short Shorts with Studed Leopard Printed Peek-a-Boo Pocket Liners,Wallflower,17.5,Women,EC20019911A77AD39D023710BE68AAA1,1
2055,40.2148485042803,Fashion Hoodies & Sweatshirts,Billabong Crush Full-Zip Hoodie - Women's,Billabong,79.949996948242173,Women,9AFEFC52942CB83C7C1F14B2139B09BA,9
13590,44.22000028192997,Swim,Tori Praver Poppy Bikini Top Plum,Tori Praver,110.0,Women,1D075E2FDBC8E2E66A47B39A0652CE31,4
289,6.498579869156778,Tops & Tees,Woman Within Plus Size Top in soft knit the Perfect cotton V-neck tee,Woman Within,11.989999771118164,Women,839AB46820B524AFDA05122893C2FE8E,5
6314,9.4675000198185444,Shorts,Wallflower 5 Pocket Denim Short Shorts with Studed Leopard Printed Peek-a-Boo Pocket Liners,Wallflower,17.5,Women,EC20019911A77AD39D023710BE68AAA1,1
2055,40.2148485042803,Fashion Hoodies & Sweatshirts,Billabong Crush Full-Zip Hoodie - Women's,Billabong,79.949996948242173,Women,9AFEFC52942CB83C7C1F14B2139B09BA,9
13590,44.22000028192997,Swim,Tori Praver Poppy Bikini Top Plum,Tori Praver,110.0,Women,1D075E2FDBC8E2E66A47B39A0652CE31,4
15019,40.754560703442017,Maternity,PAIGE Women's Maternity Union Kylie Crop Jean,PAIGE,90.970001220703125,Women,9841401331F8C5563C4B060FF5370E72,7
5191,22.741710857039976,Pants & Capris,BLACK PANT GAUCHOS RUFFLE TIERS WIDE - FITS (ONE SIZE) - L XL 1X 2X - S221S LOTUSTRADERS,LOTUSTRADERS,42.9900016784668,Women,9B523B0C92185F39A0DA77A82C51B46A,8
4563,38.614701633851226,Jeans,Lucky Brand Women's Lil Maggie Flap Pocket Denim Jeans,Lucky Brand,74.9800033569336,Women,D74A214501C1C40B2C77E995082F3587,5
4563,38.614701633851226,Jeans,Lucky Brand Women's Lil Maggie Flap Pocket Denim Jeans,Lucky Brand,74.9800033569336,Women,D74A214501C1C40B2C77E995082F3587,5
2485,27.175470856888893,Active,adidas Women's adiFIT Regular Pant,adidas,59.9900016784668,Women,EA4EB49329550CAAA1D2044105223721,4
368,6.0612297500506793,Tops & Tees,Allegra K Ladies Asymmetric Neck Self Tie Strap Dark Gray Black Tunic Shirt S,Allegra K,10.6899995803833,Women,CF004FDC76FA1A4F25F62E0EB5261CA3,9
3087,27.170000110054389,Active,Saucony Women's Ethereal Jacket,Saucony,65.0,Women,78BC62D08A9A0B9B0B9C0AD339EF82D3,2
368,6.0612297500506793,Tops & Tees,Allegra K Ladies Asymmetric Neck Self Tie Strap Dark Gray Black Tunic Shirt S,Allegra K,10.6899995803833,Women,CF004FDC76FA1A4F25F62E0EB5261CA3,9
3087,27.170000110054389,Active,Saucony Women's Ethereal Jacket,Saucony,65.0,Women,78BC62D08A9A0B9B0B9C0AD339EF82D3,2
368,6.0612297500506793,Tops & Tees,Allegra K Ladies Asymmetric Neck Self Tie Strap Dark Gray Black Tunic Shirt S,Allegra K,10.6899995803833,Women,CF004FDC76FA1A4F25F62E0EB5261CA3,9
3087,27.170000110054389,Active,Saucony Women's Ethereal Jacket,Saucony,65.0,Women,78BC62D08A9A0B9B0B9C0AD339EF82D3,2
10291,15.450000017881392,Sleep & Lounge,Moon Dance Women's Embroidered Round Yoke Duster,Moon Dance,25.0,Women,EF1890585BAE446A0668AFED3012DAA2,3
10291,15.450000017881392,Sleep & Lounge,Moon Dance Women's Embroidered Round Yoke Duster,Moon Dance,25.0,Women,EF1890585BAE446A0668AFED3012DAA2,3
10291,15.450000017881392,Sleep & Lounge,Moon Dance Women's Embroidered Round Yoke Duster,Moon Dance,25.0,Women,EF1890585BAE446A0668AFED3012DAA2,3
13177,65.719377623203087,Swim,Melissa Odabash Women's Paris Halter Neck Bikini Swimsuit,Melissa Odabash,165.53999328613281,Women,7A8A0B08BFF8239BAAC63E9DE08B5402,9
13177,65.719377623203087,Swim,Melissa Odabash Women's Paris Halter Neck Bikini Swimsuit,Melissa Odabash,165.53999328613281,Women,7A8A0B08BFF8239BAAC63E9DE08B5402,9
9136,3.3279301400256145,Socks & Hosiery,Berkshire Queen All Day Sheer Pantyhose - Non Control Top Sandalfoot,Berkshire,9.2700004577636737,Women,28891CB4AB421830ACC36B1F5FD6C91E,2
9136,3.3279301400256145,Socks & Hosiery,Berkshire Queen All Day Sheer Pantyhose - Non Control Top Sandalfoot,Berkshire,9.2700004577636737,Women,28891CB4AB421830ACC36B1F5FD6C91E,2
9136,3.3279301400256145,Socks & Hosiery,Berkshire Queen All Day Sheer Pantyhose - Non Control Top Sandalfoot,Berkshire,9.2700004577636737,Women,28891CB4AB421830ACC36B1F5FD6C91E,2
9136,3.3279301400256145,Socks & Hosiery,Berkshire Queen All Day Sheer Pantyhose - Non Control Top Sandalfoot,Berkshire,9.2700004577636737,Women,28891CB4AB421830ACC36B1F5FD6C91E,2
14229,3.1800198962399926,Accessories,Elegant Birds & Butterflies Print Fashion Scarf (2 Colors Available: Blush & Beige),TrendsBlue,7.9899997711181632,Women,7D3F2FED7FAF3501554970CD3C0D724E,5
14229,3.1800198962399926,Accessories,Elegant Birds & Butterflies Print Fashion Scarf (2 Colors Available: Blush & Beige),TrendsBlue,7.9899997711181632,Women,7D3F2FED7FAF3501554970CD3C0D724E,5
14229,3.1800198962399926,Accessories,Elegant Birds & Butterflies Print Fashion Scarf (2 Colors Available: Blush & Beige),TrendsBlue,7.9899997711181632,Women,7D3F2FED7FAF3501554970CD3C0D724E,5
14229,3.1800198962399926,Accessories,Elegant Birds & Butterflies Print Fashion Scarf (2 Colors Available: Blush & Beige),TrendsBlue,7.9899997711181632,Women,7D3F2FED7FAF3501554970CD3C0D724E,5
9787,8.0537998716428856,Sleep & Lounge,100% Cotton Flannel Pajamas - Misses Sizes,Carol Wright Gifts,12.989999771118164,Women,24AC838A6B14395DDA537B1C38CDE219,2
12497,12.074999987147748,Intimates,Padded Cup Lace Babydoll Set-As Picture,SEX NIGHT,23.0,Women,697067B35029FFBB781FB6835E83A098,9
13183,10.759000089019535,Swim,American Apparel Printed Nylon Tricot Side-Tie Bikini Bottom,American Apparel,29.0,Women,A188AF0BC920853D3673AB71C5F2A440,8
13017,39.49800031632185,Swim,La Blanca Women's Samba Solids Halter Cup Tankini,La Blanca,87.0,Women,A0594936F572D14B6FDE439D55DC345A,8
13183,10.759000089019535,Swim,American Apparel Printed Nylon Tricot Side-Tie Bikini Bottom,American Apparel,29.0,Women,A188AF0BC920853D3673AB71C5F2A440,8
13017,39.49800031632185,Swim,La Blanca Women's Samba Solids Halter Cup Tankini,La Blanca,87.0,Women,A0594936F572D14B6FDE439D55DC345A,8
545,15.143939830017686,Tops & Tees,Sons Of Anarchy Reaper Black Womens Tube Top,Sons Of Anarchy,24.989999771118164,Women,647BBA344396E7C8170902BCF2E15551,4
545,15.143939830017686,Tops & Tees,Sons Of Anarchy Reaper Black Womens Tube Top,Sons Of Anarchy,24.989999771118164,Women,647BBA344396E7C8170902BCF2E15551,4
5229,6.7906599086291717,Pants & Capris,Allegra K Ladies Multicolor Elastic Waist Flower Wide Leg Pants S,Allegra K,12.909999847412108,Women,080ACDCCE72C06873A773C4311C2E464,9
4151,18.18430070483759,Jumpsuits & Rompers,American Rag Juniors Smocked Jumpsuit,American Rag,34.310001373291016,Women,9F60AB2B55468F104055B16DF8F69E81,6
5229,6.7906599086291717,Pants & Capris,Allegra K Ladies Multicolor Elastic Waist Flower Wide Leg Pants S,Allegra K,12.909999847412108,Women,080ACDCCE72C06873A773C4311C2E464,9
4151,18.18430070483759,Jumpsuits & Rompers,American Rag Juniors Smocked Jumpsuit,American Rag,34.310001373291016,Women,9F60AB2B55468F104055B16DF8F69E81,6
12195,38.011999897658825,Intimates,Chemise - 100% Silk - Black with White lace,Everjune,68.0,Women,B259A593D2AC9619DF8C8A5A6C2717A2,6
12195,38.011999897658825,Intimates,Chemise - 100% Silk - Black with White lace,Everjune,68.0,Women,B259A593D2AC9619DF8C8A5A6C2717A2,6
6448,15.583680044326634,Shorts,Not Your Daughter's Jeans Women's Plus-Size Hannah Short,Not Your Daughter's Jeans,30.920000076293945,Women,92CF3F7EF90630755B955924254E6EC4,8
3240,63.98999959975481,Dresses,BCBGMAXAZRIA Women's Daly V-Neck Shirt Dress,BCBGMAXAZRIA,158.0,Women,D15426B9C324676610FBB01360473ED8,3
12536,1.0132499965839088,Intimates,Individual Bra Extenders,Extenders,1.75,Women,359499F804EA7988921BF86C9377FB95,4
14479,29.798698763533679,Maternity,Upsie Belly - Belly Bandit Pregnancy Support Band and Wrap,Belly Bandit,69.949996948242188,Women,138A14EAF4A8C188A6C41CAFD9400A30,9
12536,1.0132499965839088,Intimates,Individual Bra Extenders,Extenders,1.75,Women,359499F804EA7988921BF86C9377FB95,4
14479,29.798698763533679,Maternity,Upsie Belly - Belly Bandit Pregnancy Support Band and Wrap,Belly Bandit,69.949996948242188,Women,138A14EAF4A8C188A6C41CAFD9400A30,9
12536,1.0132499965839088,Intimates,Individual Bra Extenders,Extenders,1.75,Women,359499F804EA7988921BF86C9377FB95,4
14479,29.798698763533679,Maternity,Upsie Belly - Belly Bandit Pregnancy Support Band and Wrap,Belly Bandit,69.949996948242188,Women,138A14EAF4A8C188A6C41CAFD9400A30,9
12536,1.0132499965839088,Intimates,Individual Bra Extenders,Extenders,1.75,Women,359499F804EA7988921BF86C9377FB95,4
14479,29.798698763533679,Maternity,Upsie Belly - Belly Bandit Pregnancy Support Band and Wrap,Belly Bandit,69.949996948242188,Women,138A14EAF4A8C188A6C41CAFD9400A30,9
2672,10.425000044051558,Active,Spalding Women's Bootleg Pant,Spalding,25.0,Women,0E900AD84F63618452210AB8BAAE0218,1
2672,10.425000044051558,Active,Spalding Women's Bootleg Pant,Spalding,25.0,Women,0E900AD84F63618452210AB8BAAE0218,1
2672,10.425000044051558,Active,Spalding Women's Bootleg Pant,Spalding,25.0,Women,0E900AD84F63618452210AB8BAAE0218,1
